69, "Maria Elena backing", "http://goran.tangring.com/backings/Maria%20Elena%20backing.mp3", "http://goran.tangring.com/tabs/Maria%20Elena_The%20Shadows_tab.pdf", "http://goran.tangring.com/chords/maria%20elena.xls", ""
70, "Midnight backing", "http://goran.tangring.com/backings/Midnight%20backing.mp3", "http://goran.tangring.com/tabs/midnight.tab", "http://goran.tangring.com/chords/Midnight.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Midnight.mp3"
71, "Mozart Forte backing", "http://goran.tangring.com/backings/Mozart%20Forte%20backing.mp3", "http://goran.tangring.com/tabs/Mozart%20Forte.txt", "http://goran.tangring.com/chords/Mozart%20Forte.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Mozart%20Forte.mp3"
72, "Mustang backing", "http://goran.tangring.com/backings/Mustang%20backing.mp3", "http://goran.tangring.com/tabs/Mustang.tab", "http://goran.tangring.com/chords/MUSTANG.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Mustang.mp3"
73, "My Heart will go on (Titanic Theme) backing", "http://goran.tangring.com/backings/My%20heart%20will%20go%20on%20backing.mp3", "http://goran.tangring.com/tabs/My%20heart%20will%20go%20on.tab", "http://goran.tangring.com/chords/chords%20my%20heart%20will%20go%20on.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20My%20Heart%20Will%20Go%20On.mp3"
74, "My Resistance Is Low backing", "http://goran.tangring.com/backings/My%20Resistance%20Is%20Low%20backing.mp3", "http://goran.tangring.com/tabs/myresistanceislow.tab", "http://goran.tangring.com/chords/C_myresistanceislow.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20My%20Resistance%20is%20Low.mp3"
75, "National Provincial Samba backing", "http://goran.tangring.com/backings/National%20Provincial%20Samba%20backing.mp3", "http://goran.tangring.com/tabs/National%20provincial%20Samba.txt", "http://goran.tangring.com/chords/National%20Provincial%20Samba%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20National%20Provincial%20Samba.mp3"
76, "Naughty Nippon Nights backing", "http://goran.tangring.com/backings/Naughty%20Nippon%20Nights%20backing.mp3", "http://goran.tangring.com/tabs/Naughty%20Nippon%20NIghtsTAB.txt", "http://goran.tangring.com/chords/Naughty%20Nippon%20Nights%20bass%20tab%20+%20basic%20chords.PDF", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Naughty%20Nippon%20Nights.mp3"
77, "Nivram Backing Track", "http://goran.tangring.com/backings/Nivram%20Backing%20Track.mp3", "http://goran.tangring.com/tabs/Nivram.txt", "http://goran.tangring.com/chords/NIVRAM.doc", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Nivram.mp3"
78, "Parisienne Walkways Backing track", "http://goran.tangring.com/backings/Parisienne%20Walkways%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/Parisienne%20Walkways_Wordpad.txt", "http://goran.tangring.com/chords/ParisienneWalkways.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Parisienne%20walkways.mp3"
79, "Peace Pipe Backing track", "http://goran.tangring.com/backings/Peace%20Pipe%20Backing%20track(Goran).mp3", "http://goran.tangring.com/tabs/peacepipe.tab", "http://goran.tangring.com/chords/PeacePipe.txt", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Peacepipe.mp3"
80, "Perfidia backing", "http://goran.tangring.com/backings/Perfidia%20backing.mp3", "http://goran.tangring.com/tabs/perfidia.tab", "http://goran.tangring.com/chords/Perfidia%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Perfidia.mp3"
81, "Quartermassters Stores backing", "http://goran.tangring.com/backings/Quartermassters%20Stores%20backing.mp3", "http://goran.tangring.com/tabs/Quartermassters%20Stores%20solo%20tab.txt", "http://goran.tangring.com/chords/Quarterrmassters%20store%20chords.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Quartermasster's%20Stores.mp3"
82, "Return to The Alamo backing track", "http://goran.tangring.com/backings/Return%20to%20The%20Alamo%20backing.mp3", "http://goran.tangring.com/tabs/Return%20to%20The%20Alamo%20tab.txt", "http://goran.tangring.com/chords/Alamo.xls", "http://goran.tangring.com/Renditions/The%20Shadows%20(Goran)%20-%20Return%20to%20The%20Alamo.mp3"
